ListingId;Feature
de11be6f-a6b8-4f2d-be65-3e2efcccf298;Garage
839c3e5c-4bd0-44eb-b4a7-ae908eb38b76;Haustiere erlaubt
839c3e5c-4bd0-44eb-b4a7-ae908eb38b76;Balkon / Terrasse
839c3e5c-4bd0-44eb-b4a7-ae908eb38b76;Kabel-TV
839c3e5c-4bd0-44eb-b4a7-ae908eb38b76;Aussicht
839c3e5c-4bd0-44eb-b4a7-ae908eb38b76;Garage
839c3e5c-4bd0-44eb-b4a7-ae908eb38b76;Stromanschluss
839c3e5c-4bd0-44eb-b4a7-ae908eb38b76;Wasseranschluss
839c3e5c-4bd0-44eb-b4a7-ae908eb38b76;Abwasseranschluss
4f3b1b44-caea-48ad-b6ad-562c0bd25f96;Haustiere erlaubt
4f3b1b44-caea-48ad-b6ad-562c0bd25f96;Balkon / Terrasse
4f3b1b44-caea-48ad-b6ad-562c0bd25f96;Cheminée
4f3b1b44-caea-48ad-b6ad-562c0bd25f96;Aussicht
4f3b1b44-caea-48ad-b6ad-562c0bd25f96;Lift
e9c19e8a-67c8-4b62-863e-e4f78aaa2ac8;Balkon / Terrasse
3d958efa-9a49-49c8-b2fc-b4e5ee5d0f1f;Balkon / Terrasse
5fe6e07e-348e-43d7-8e66-1b57c3b6ad14;Balkon / Terrasse
5fe6e07e-348e-43d7-8e66-1b57c3b6ad14;Kabel-TV
5fe6e07e-348e-43d7-8e66-1b57c3b6ad14;Aussicht
5fe6e07e-348e-43d7-8e66-1b57c3b6ad14;Parkplatz
5fe6e07e-348e-43d7-8e66-1b57c3b6ad14;Garage
c9f6025a-0a82-490e-a03f-a4ed612c0317;Balkon / Terrasse
c9f6025a-0a82-490e-a03f-a4ed612c0317;Aussicht
c9f6025a-0a82-490e-a03f-a4ed612c0317;Lift
789d3762-c55d-4eaf-9b15-9f5d4d9deda2;Balkon / Terrasse
789d3762-c55d-4eaf-9b15-9f5d4d9deda2;Cheminée
789d3762-c55d-4eaf-9b15-9f5d4d9deda2;Parkplatz
789d3762-c55d-4eaf-9b15-9f5d4d9deda2;Garage
9de2072c-29cd-4a33-bf10-e77a0753e6cc;Balkon / Terrasse
9de2072c-29cd-4a33-bf10-e77a0753e6cc;Lift
9de2072c-29cd-4a33-bf10-e77a0753e6cc;Stromanschluss
9de2072c-29cd-4a33-bf10-e77a0753e6cc;Wasseranschluss
9de2072c-29cd-4a33-bf10-e77a0753e6cc;Abwasseranschluss
0c1c5038-6377-4c46-9820-a2ec048c56c9;Haustiere erlaubt
0c1c5038-6377-4c46-9820-a2ec048c56c9;Balkon / Terrasse
0c1c5038-6377-4c46-9820-a2ec048c56c9;Kabel-TV
0c1c5038-6377-4c46-9820-a2ec048c56c9;Aussicht
0c1c5038-6377-4c46-9820-a2ec048c56c9;Parkplatz
0c1c5038-6377-4c46-9820-a2ec048c56c9;Garage
0c1c5038-6377-4c46-9820-a2ec048c56c9;Lift
0c1c5038-6377-4c46-9820-a2ec048c56c9;Minergie Bauweise
f07dec1c-2065-440c-8c16-97c2ebee7fd1;Haustiere erlaubt
f07dec1c-2065-440c-8c16-97c2ebee7fd1;Balkon / Terrasse
f07dec1c-2065-440c-8c16-97c2ebee7fd1;Kabel-TV
f07dec1c-2065-440c-8c16-97c2ebee7fd1;Aussicht
f07dec1c-2065-440c-8c16-97c2ebee7fd1;Parkplatz
f07dec1c-2065-440c-8c16-97c2ebee7fd1;Garage
f07dec1c-2065-440c-8c16-97c2ebee7fd1;Lift
d81c0436-9b5d-48e1-b108-1efbe85407c6;Haustiere erlaubt
d81c0436-9b5d-48e1-b108-1efbe85407c6;Balkon / Terrasse
d81c0436-9b5d-48e1-b108-1efbe85407c6;Kabel-TV
d81c0436-9b5d-48e1-b108-1efbe85407c6;Aussicht
d81c0436-9b5d-48e1-b108-1efbe85407c6;Parkplatz
d81c0436-9b5d-48e1-b108-1efbe85407c6;Garage
d81c0436-9b5d-48e1-b108-1efbe85407c6;Lift
d81c0436-9b5d-48e1-b108-1efbe85407c6;Minergie Bauweise
fac2506b-6551-4888-bea7-1b96d377d6ef;Haustiere erlaubt
fac2506b-6551-4888-bea7-1b96d377d6ef;Balkon / Terrasse
fac2506b-6551-4888-bea7-1b96d377d6ef;Aussicht
fac2506b-6551-4888-bea7-1b96d377d6ef;Garage
fac2506b-6551-4888-bea7-1b96d377d6ef;Lift
fac2506b-6551-4888-bea7-1b96d377d6ef;Minergie zertifiziert
3d08c9c1-1722-40e4-b4f1-1cfdd293dabf;Balkon / Terrasse
3d08c9c1-1722-40e4-b4f1-1cfdd293dabf;Kabel-TV
3d08c9c1-1722-40e4-b4f1-1cfdd293dabf;Rollstuhlgängig
3d08c9c1-1722-40e4-b4f1-1cfdd293dabf;Parkplatz
3d08c9c1-1722-40e4-b4f1-1cfdd293dabf;Garage
3d08c9c1-1722-40e4-b4f1-1cfdd293dabf;Lift
3d08c9c1-1722-40e4-b4f1-1cfdd293dabf;Altbau
43ad83af-60dc-4d28-95df-8df91114ff23;Haustiere erlaubt
43ad83af-60dc-4d28-95df-8df91114ff23;Balkon / Terrasse
43ad83af-60dc-4d28-95df-8df91114ff23;Kabel-TV
43ad83af-60dc-4d28-95df-8df91114ff23;Kinderfreundlich
43ad83af-60dc-4d28-95df-8df91114ff23;Garage
43ad83af-60dc-4d28-95df-8df91114ff23;Altbau
dc79ba43-e51b-484c-bcc4-1abbc8842bd9;Haustiere erlaubt
dc79ba43-e51b-484c-bcc4-1abbc8842bd9;Kabel-TV
dc79ba43-e51b-484c-bcc4-1abbc8842bd9;Parkplatz
dc79ba43-e51b-484c-bcc4-1abbc8842bd9;Garage
ca84845a-be07-4e04-8569-6395368e9853;Balkon / Terrasse
ca84845a-be07-4e04-8569-6395368e9853;Keller
ca84845a-be07-4e04-8569-6395368e9853;Geschirrspüler
ca84845a-be07-4e04-8569-6395368e9853;Waschmaschine
ca84845a-be07-4e04-8569-6395368e9853;Tumbler
ca84845a-be07-4e04-8569-6395368e9853;Kabel-TV
ca84845a-be07-4e04-8569-6395368e9853;Aussicht
ca84845a-be07-4e04-8569-6395368e9853;Kinderfreundlich
ca84845a-be07-4e04-8569-6395368e9853;Parkplatz
ca84845a-be07-4e04-8569-6395368e9853;In Wohngemeinschaft
b54fa73f-1c50-480b-b357-83a57f8c8db1;Balkon / Terrasse
b54fa73f-1c50-480b-b357-83a57f8c8db1;Aussicht
b54fa73f-1c50-480b-b357-83a57f8c8db1;Lift
ed0d2899-ca86-4a1d-80a5-3b1012a9d57c;Balkon / Terrasse
001cd7b4-bca8-4920-8c06-9cbcc8aebc04;Balkon / Terrasse
001cd7b4-bca8-4920-8c06-9cbcc8aebc04;Aussicht
448ca359-d7b3-44f8-abed-57882e6b33de;Balkon / Terrasse
448ca359-d7b3-44f8-abed-57882e6b33de;Aussicht
6a0f9f44-6d31-4211-b27c-e0d9bb6e16e0;Balkon / Terrasse
6a0f9f44-6d31-4211-b27c-e0d9bb6e16e0;Aussicht
cc66f218-6bcf-4625-8aae-f6d761146ece;Balkon / Terrasse
cc66f218-6bcf-4625-8aae-f6d761146ece;Aussicht
a1b7ba89-54fd-4941-bd79-f8dcc87837bb;Lift
7a38b93b-da16-4bb1-8826-56e7752dabde;Haustiere erlaubt
7a38b93b-da16-4bb1-8826-56e7752dabde;Balkon / Terrasse
7a38b93b-da16-4bb1-8826-56e7752dabde;Parkplatz
7a38b93b-da16-4bb1-8826-56e7752dabde;Garage
04f79d2c-2afb-4bb8-a888-0ad78d5d3412;Haustiere erlaubt
04f79d2c-2afb-4bb8-a888-0ad78d5d3412;Balkon / Terrasse
04f79d2c-2afb-4bb8-a888-0ad78d5d3412;Kabel-TV
04f79d2c-2afb-4bb8-a888-0ad78d5d3412;Garage
04f79d2c-2afb-4bb8-a888-0ad78d5d3412;Lift
04f79d2c-2afb-4bb8-a888-0ad78d5d3412;Stromanschluss
04f79d2c-2afb-4bb8-a888-0ad78d5d3412;Wasseranschluss
04f79d2c-2afb-4bb8-a888-0ad78d5d3412;Abwasseranschluss
a3b70cce-e133-4e72-8a22-93c4a26d9a4b;Balkon / Terrasse
a3b70cce-e133-4e72-8a22-93c4a26d9a4b;Kabel-TV
a3b70cce-e133-4e72-8a22-93c4a26d9a4b;Aussicht
a3b70cce-e133-4e72-8a22-93c4a26d9a4b;Kinderfreundlich
a3b70cce-e133-4e72-8a22-93c4a26d9a4b;Parkplatz
a3b70cce-e133-4e72-8a22-93c4a26d9a4b;Garage
a3b70cce-e133-4e72-8a22-93c4a26d9a4b;Lift
cbd27f54-bf19-49ca-bfe7-f90edb836e0a;Kabel-TV
57b781fc-334f-4842-b33a-2f14c1bc609c;Kabel-TV
57b781fc-334f-4842-b33a-2f14c1bc609c;Kinderfreundlich
57b781fc-334f-4842-b33a-2f14c1bc609c;Parkplatz
57b781fc-334f-4842-b33a-2f14c1bc609c;Garage
af88a639-eb2c-4a68-8b03-b95f52da678d;Kabel-TV
af88a639-eb2c-4a68-8b03-b95f52da678d;Kinderfreundlich
af88a639-eb2c-4a68-8b03-b95f52da678d;Garage
af88a639-eb2c-4a68-8b03-b95f52da678d;Neubau
af88a639-eb2c-4a68-8b03-b95f52da678d;Minergie zertifiziert
af88a639-eb2c-4a68-8b03-b95f52da678d;Minergie Bauweise
a5a57617-f0d3-465d-ab50-2131738021b8;Haustiere erlaubt
d578df50-492d-4716-b9a6-1f1793af356d;Balkon / Terrasse
d578df50-492d-4716-b9a6-1f1793af356d;Kabel-TV
d578df50-492d-4716-b9a6-1f1793af356d;Parkplatz
d578df50-492d-4716-b9a6-1f1793af356d;Garage
50fed2be-ad1e-4625-a203-7770126d9d65;Balkon / Terrasse
50fed2be-ad1e-4625-a203-7770126d9d65;Keller
50fed2be-ad1e-4625-a203-7770126d9d65;Geschirrspüler
50fed2be-ad1e-4625-a203-7770126d9d65;Steamer
50fed2be-ad1e-4625-a203-7770126d9d65;Kabel-TV
50fed2be-ad1e-4625-a203-7770126d9d65;Aussicht
50fed2be-ad1e-4625-a203-7770126d9d65;Garage
50fed2be-ad1e-4625-a203-7770126d9d65;Lift
50fed2be-ad1e-4625-a203-7770126d9d65;In Wohngemeinschaft
1897cc0b-1e31-4055-a9aa-151ea24d5ee7;Haustiere erlaubt
1897cc0b-1e31-4055-a9aa-151ea24d5ee7;Balkon / Terrasse
1897cc0b-1e31-4055-a9aa-151ea24d5ee7;Rollstuhlgängig
1897cc0b-1e31-4055-a9aa-151ea24d5ee7;Lift
e5fc7d82-e39d-4aea-b432-f81673fb07e7;Haustiere erlaubt
e5fc7d82-e39d-4aea-b432-f81673fb07e7;Balkon / Terrasse
e5fc7d82-e39d-4aea-b432-f81673fb07e7;Aussicht
e5fc7d82-e39d-4aea-b432-f81673fb07e7;Kinderfreundlich
e5fc7d82-e39d-4aea-b432-f81673fb07e7;Parkplatz
e5fc7d82-e39d-4aea-b432-f81673fb07e7;Garage
568f1b1b-860f-4ec7-8f39-bb1028c6b204;Balkon / Terrasse
568f1b1b-860f-4ec7-8f39-bb1028c6b204;Aussicht
568f1b1b-860f-4ec7-8f39-bb1028c6b204;Parkplatz
568f1b1b-860f-4ec7-8f39-bb1028c6b204;Garage
568f1b1b-860f-4ec7-8f39-bb1028c6b204;Lift
d37c5c52-4dfc-4b10-a95a-236f29592808;Balkon / Terrasse
d37c5c52-4dfc-4b10-a95a-236f29592808;Keller
d37c5c52-4dfc-4b10-a95a-236f29592808;Estrich
d37c5c52-4dfc-4b10-a95a-236f29592808;Geschirrspüler
d37c5c52-4dfc-4b10-a95a-236f29592808;Aussicht
d37c5c52-4dfc-4b10-a95a-236f29592808;Parkplatz
d37c5c52-4dfc-4b10-a95a-236f29592808;Garage
d37c5c52-4dfc-4b10-a95a-236f29592808;Lift
d37c5c52-4dfc-4b10-a95a-236f29592808;Hochparterre
b5b8db2e-e8ba-40cf-8952-1f428a3403b3;Balkon / Terrasse
b5b8db2e-e8ba-40cf-8952-1f428a3403b3;Aussicht
b5b8db2e-e8ba-40cf-8952-1f428a3403b3;Parkplatz
b5b8db2e-e8ba-40cf-8952-1f428a3403b3;Neubau
0ca4448c-2fff-4510-a80e-35c03ab65e26;Haustiere erlaubt
0ca4448c-2fff-4510-a80e-35c03ab65e26;Balkon / Terrasse
0ca4448c-2fff-4510-a80e-35c03ab65e26;Kabel-TV
0ca4448c-2fff-4510-a80e-35c03ab65e26;Kinderfreundlich
0ca4448c-2fff-4510-a80e-35c03ab65e26;Parkplatz
0ca4448c-2fff-4510-a80e-35c03ab65e26;Garage
0ca4448c-2fff-4510-a80e-35c03ab65e26;Lift
7dd87f99-28f7-4cd7-b719-df71e980159f;Balkon / Terrasse
7dd87f99-28f7-4cd7-b719-df71e980159f;Keller
7dd87f99-28f7-4cd7-b719-df71e980159f;Geschirrspüler
7dd87f99-28f7-4cd7-b719-df71e980159f;Steamer
7dd87f99-28f7-4cd7-b719-df71e980159f;Waschmaschine
7dd87f99-28f7-4cd7-b719-df71e980159f;Tumbler
7dd87f99-28f7-4cd7-b719-df71e980159f;Garage
7dd87f99-28f7-4cd7-b719-df71e980159f;Lift
b2d57723-d223-4dbe-a963-c596a538d9c0;Balkon / Terrasse
b2d57723-d223-4dbe-a963-c596a538d9c0;Garage
bcb524ed-77d9-4dc0-9efa-44dcc2d84ff4;Balkon / Terrasse
bcb524ed-77d9-4dc0-9efa-44dcc2d84ff4;Aussicht
bcb524ed-77d9-4dc0-9efa-44dcc2d84ff4;Parkplatz
bcb524ed-77d9-4dc0-9efa-44dcc2d84ff4;Garage
bcb524ed-77d9-4dc0-9efa-44dcc2d84ff4;Lift
bcb524ed-77d9-4dc0-9efa-44dcc2d84ff4;Minergie zertifiziert
bcb524ed-77d9-4dc0-9efa-44dcc2d84ff4;Stromanschluss
bcb524ed-77d9-4dc0-9efa-44dcc2d84ff4;Wasseranschluss
bcb524ed-77d9-4dc0-9efa-44dcc2d84ff4;Abwasseranschluss
7e5666ec-b561-444f-9654-17a5659c10c2;Balkon / Terrasse
7e5666ec-b561-444f-9654-17a5659c10c2;Kabel-TV
7e5666ec-b561-444f-9654-17a5659c10c2;Kinderfreundlich
7e5666ec-b561-444f-9654-17a5659c10c2;Garage
7e5666ec-b561-444f-9654-17a5659c10c2;Altbau
0c10ed91-2e71-4a77-942d-9e5145663614;Balkon / Terrasse
0c10ed91-2e71-4a77-942d-9e5145663614;Aussicht
3def58f4-37c2-447f-a297-25bde735bba6;Balkon / Terrasse
2352daf5-c436-4f27-93d3-a5c49aafabd1;Haustiere erlaubt
2352daf5-c436-4f27-93d3-a5c49aafabd1;Balkon / Terrasse
2352daf5-c436-4f27-93d3-a5c49aafabd1;Kabel-TV
2352daf5-c436-4f27-93d3-a5c49aafabd1;Aussicht
2352daf5-c436-4f27-93d3-a5c49aafabd1;Parkplatz
2352daf5-c436-4f27-93d3-a5c49aafabd1;Garage
2352daf5-c436-4f27-93d3-a5c49aafabd1;Lift
2352daf5-c436-4f27-93d3-a5c49aafabd1;Minergie zertifiziert
2352daf5-c436-4f27-93d3-a5c49aafabd1;Minergie Bauweise
55cee4d6-4cd4-4beb-bf69-52d3ea07785d;Haustiere erlaubt
55cee4d6-4cd4-4beb-bf69-52d3ea07785d;Balkon / Terrasse
55cee4d6-4cd4-4beb-bf69-52d3ea07785d;Kabel-TV
55cee4d6-4cd4-4beb-bf69-52d3ea07785d;Aussicht
55cee4d6-4cd4-4beb-bf69-52d3ea07785d;Parkplatz
55cee4d6-4cd4-4beb-bf69-52d3ea07785d;Garage
55cee4d6-4cd4-4beb-bf69-52d3ea07785d;Lift
55cee4d6-4cd4-4beb-bf69-52d3ea07785d;Minergie zertifiziert
55cee4d6-4cd4-4beb-bf69-52d3ea07785d;Minergie Bauweise
6ca08da5-3b67-4ea5-9c7c-6a6482b75772;Aussicht
6ca08da5-3b67-4ea5-9c7c-6a6482b75772;Lift
63bc8c15-dc03-4cfa-8a40-817f2b0dac73;Haustiere erlaubt
63bc8c15-dc03-4cfa-8a40-817f2b0dac73;Kabel-TV
63bc8c15-dc03-4cfa-8a40-817f2b0dac73;Kinderfreundlich
63bc8c15-dc03-4cfa-8a40-817f2b0dac73;Parkplatz
63bc8c15-dc03-4cfa-8a40-817f2b0dac73;Garage
a2b87baa-864a-4779-bc14-55a624e850e3;Balkon / Terrasse
a2b87baa-864a-4779-bc14-55a624e850e3;Parkplatz
a2b87baa-864a-4779-bc14-55a624e850e3;Lift
e307cc6a-3d0d-4ed4-8110-ee13bbc5f729;Lift
f9ba665e-4341-4a6e-a930-7a809985707f;Balkon / Terrasse
f9ba665e-4341-4a6e-a930-7a809985707f;Aussicht
f9ba665e-4341-4a6e-a930-7a809985707f;Rollstuhlgängig
f9ba665e-4341-4a6e-a930-7a809985707f;Kinderfreundlich
f9ba665e-4341-4a6e-a930-7a809985707f;Garage
f9ba665e-4341-4a6e-a930-7a809985707f;Lift
f9ba665e-4341-4a6e-a930-7a809985707f;Stromanschluss
636d58ea-b081-4275-beee-fe7f861e1bf3;Balkon / Terrasse
636d58ea-b081-4275-beee-fe7f861e1bf3;Kabel-TV
636d58ea-b081-4275-beee-fe7f861e1bf3;Kinderfreundlich
636d58ea-b081-4275-beee-fe7f861e1bf3;Altbau
f2da9240-3c81-4f6f-b5fd-76d059b01874;Haustiere erlaubt
f2da9240-3c81-4f6f-b5fd-76d059b01874;Balkon / Terrasse
f2da9240-3c81-4f6f-b5fd-76d059b01874;Keller
f2da9240-3c81-4f6f-b5fd-76d059b01874;Geschirrspüler
f2da9240-3c81-4f6f-b5fd-76d059b01874;Steamer
f2da9240-3c81-4f6f-b5fd-76d059b01874;Waschmaschine
f2da9240-3c81-4f6f-b5fd-76d059b01874;Tumbler
f2da9240-3c81-4f6f-b5fd-76d059b01874;Kabel-TV
f2da9240-3c81-4f6f-b5fd-76d059b01874;Aussicht
f2da9240-3c81-4f6f-b5fd-76d059b01874;Kinderfreundlich
f2da9240-3c81-4f6f-b5fd-76d059b01874;Spielplatz
f2da9240-3c81-4f6f-b5fd-76d059b01874;Garage
f2da9240-3c81-4f6f-b5fd-76d059b01874;Lift
1797cb7d-c49d-42da-951f-22be71d2cf8b;Balkon / Terrasse
1797cb7d-c49d-42da-951f-22be71d2cf8b;Kinderfreundlich
1797cb7d-c49d-42da-951f-22be71d2cf8b;Garage
1797cb7d-c49d-42da-951f-22be71d2cf8b;Lift
5ce45e94-0857-4703-b7dd-0b442a894008;Haustiere erlaubt
5ce45e94-0857-4703-b7dd-0b442a894008;Kabel-TV
5ce45e94-0857-4703-b7dd-0b442a894008;Kinderfreundlich
5ce45e94-0857-4703-b7dd-0b442a894008;Garage
5ce45e94-0857-4703-b7dd-0b442a894008;Lift
06660970-17a5-4927-aa6e-4e1a00ab9a7d;Kabel-TV
06660970-17a5-4927-aa6e-4e1a00ab9a7d;Aussicht
06660970-17a5-4927-aa6e-4e1a00ab9a7d;Kinderfreundlich
06660970-17a5-4927-aa6e-4e1a00ab9a7d;Parkplatz
06660970-17a5-4927-aa6e-4e1a00ab9a7d;Garage
06660970-17a5-4927-aa6e-4e1a00ab9a7d;Lift
06660970-17a5-4927-aa6e-4e1a00ab9a7d;Minergie zertifiziert
06660970-17a5-4927-aa6e-4e1a00ab9a7d;Stromanschluss
06660970-17a5-4927-aa6e-4e1a00ab9a7d;Wasseranschluss
06660970-17a5-4927-aa6e-4e1a00ab9a7d;Abwasseranschluss
6a8e523f-4170-4040-801e-be3bd3e90f18;Balkon / Terrasse
6a8e523f-4170-4040-801e-be3bd3e90f18;Aussicht
6a8e523f-4170-4040-801e-be3bd3e90f18;Garage
6a8e523f-4170-4040-801e-be3bd3e90f18;Lift
9e3fff17-09bf-4386-9fb7-4f4064dd5cdc;Haustiere erlaubt
9e3fff17-09bf-4386-9fb7-4f4064dd5cdc;Balkon / Terrasse
9e3fff17-09bf-4386-9fb7-4f4064dd5cdc;Aussicht
9e3fff17-09bf-4386-9fb7-4f4064dd5cdc;Rollstuhlgängig
9e3fff17-09bf-4386-9fb7-4f4064dd5cdc;Lift
e60a850b-19c4-450e-93cb-a790c741d618;Balkon / Terrasse
e60a850b-19c4-450e-93cb-a790c741d618;Aussicht
e60a850b-19c4-450e-93cb-a790c741d618;Lift
ecc60377-0009-41de-af6d-a6583e37d030;Haustiere erlaubt
ecc60377-0009-41de-af6d-a6583e37d030;Balkon / Terrasse
ecc60377-0009-41de-af6d-a6583e37d030;Kabel-TV
ecc60377-0009-41de-af6d-a6583e37d030;Rollstuhlgängig
ecc60377-0009-41de-af6d-a6583e37d030;Kinderfreundlich
ecc60377-0009-41de-af6d-a6583e37d030;Parkplatz
ecc60377-0009-41de-af6d-a6583e37d030;Garage
ecc60377-0009-41de-af6d-a6583e37d030;Lift
69c3fe89-e3c8-4e7a-a7c0-80e7eeb3b342;Haustiere erlaubt
69c3fe89-e3c8-4e7a-a7c0-80e7eeb3b342;Balkon / Terrasse
69c3fe89-e3c8-4e7a-a7c0-80e7eeb3b342;Kabel-TV
69c3fe89-e3c8-4e7a-a7c0-80e7eeb3b342;Rollstuhlgängig
69c3fe89-e3c8-4e7a-a7c0-80e7eeb3b342;Kinderfreundlich
69c3fe89-e3c8-4e7a-a7c0-80e7eeb3b342;Garage
69c3fe89-e3c8-4e7a-a7c0-80e7eeb3b342;Lift
69c3fe89-e3c8-4e7a-a7c0-80e7eeb3b342;Neubau
74e2e3de-e5f5-428d-be63-7706b60ed901;Balkon / Terrasse
74e2e3de-e5f5-428d-be63-7706b60ed901;Aussicht
a0c5edf6-1ba1-420f-b4b9-90d0d5412a0f;Balkon / Terrasse
a0c5edf6-1ba1-420f-b4b9-90d0d5412a0f;Aussicht
a0c5edf6-1ba1-420f-b4b9-90d0d5412a0f;Stromanschluss
a0c5edf6-1ba1-420f-b4b9-90d0d5412a0f;Wasseranschluss
a0c5edf6-1ba1-420f-b4b9-90d0d5412a0f;Abwasseranschluss
550f61a4-78ae-4f4e-ada9-4ed10daae6ae;Haustiere erlaubt
7071f2b8-6e1a-4255-9c4e-dc8bf37cc0cc;Balkon / Terrasse
7071f2b8-6e1a-4255-9c4e-dc8bf37cc0cc;Keller
7071f2b8-6e1a-4255-9c4e-dc8bf37cc0cc;Geschirrspüler
7071f2b8-6e1a-4255-9c4e-dc8bf37cc0cc;Parkplatz
7071f2b8-6e1a-4255-9c4e-dc8bf37cc0cc;Garage
105a3592-9c6e-486e-af97-56ef4d899328;Balkon / Terrasse
105a3592-9c6e-486e-af97-56ef4d899328;Keller
105a3592-9c6e-486e-af97-56ef4d899328;Geschirrspüler
105a3592-9c6e-486e-af97-56ef4d899328;Parkplatz
105a3592-9c6e-486e-af97-56ef4d899328;Garage
fc810326-f9b4-4bc9-8095-0bb3549e9731;Kabel-TV
fc810326-f9b4-4bc9-8095-0bb3549e9731;Lift
b6fe37c3-a307-4783-98ef-ce7fe718124d;Balkon / Terrasse
b6fe37c3-a307-4783-98ef-ce7fe718124d;Aussicht
b6fe37c3-a307-4783-98ef-ce7fe718124d;Stromanschluss
b6fe37c3-a307-4783-98ef-ce7fe718124d;Wasseranschluss
2b6339a1-7304-41bc-ba7e-3ede3eb4c94f;Balkon / Terrasse
2b6339a1-7304-41bc-ba7e-3ede3eb4c94f;Aussicht
2b6339a1-7304-41bc-ba7e-3ede3eb4c94f;Parkplatz
2b6339a1-7304-41bc-ba7e-3ede3eb4c94f;Lift
626a477a-7232-49d0-881b-0c92630318ec;Haustiere erlaubt
626a477a-7232-49d0-881b-0c92630318ec;Balkon / Terrasse
626a477a-7232-49d0-881b-0c92630318ec;Kabel-TV
626a477a-7232-49d0-881b-0c92630318ec;Aussicht
626a477a-7232-49d0-881b-0c92630318ec;Rollstuhlgängig
626a477a-7232-49d0-881b-0c92630318ec;Lift
c19d7b9a-068c-4afc-bdb5-0ddae9633458;Haustiere erlaubt
c19d7b9a-068c-4afc-bdb5-0ddae9633458;Kabel-TV
c19d7b9a-068c-4afc-bdb5-0ddae9633458;Kinderfreundlich
c19d7b9a-068c-4afc-bdb5-0ddae9633458;Garage
c19d7b9a-068c-4afc-bdb5-0ddae9633458;Lift
c19d7b9a-068c-4afc-bdb5-0ddae9633458;Neubau
c19d7b9a-068c-4afc-bdb5-0ddae9633458;Minergie Bauweise
b8969af8-f4ea-402c-b9e5-49098432e66a;Haustiere erlaubt
b8969af8-f4ea-402c-b9e5-49098432e66a;Balkon / Terrasse
b8969af8-f4ea-402c-b9e5-49098432e66a;Kabel-TV
b8969af8-f4ea-402c-b9e5-49098432e66a;Aussicht
b8969af8-f4ea-402c-b9e5-49098432e66a;Parkplatz
b8969af8-f4ea-402c-b9e5-49098432e66a;Garage
b8969af8-f4ea-402c-b9e5-49098432e66a;Lift
b8969af8-f4ea-402c-b9e5-49098432e66a;Stromanschluss
b8969af8-f4ea-402c-b9e5-49098432e66a;Wasseranschluss
b8969af8-f4ea-402c-b9e5-49098432e66a;Abwasseranschluss
47151cd1-916f-45fe-a7c1-4b994bff5bad;Haustiere erlaubt
47151cd1-916f-45fe-a7c1-4b994bff5bad;Kabel-TV
47151cd1-916f-45fe-a7c1-4b994bff5bad;Altbau
b041d09a-49c1-4630-9e56-182e2a2c3fdb;Estrich
b041d09a-49c1-4630-9e56-182e2a2c3fdb;Reduit
b041d09a-49c1-4630-9e56-182e2a2c3fdb;Geschirrspüler
b041d09a-49c1-4630-9e56-182e2a2c3fdb;Steamer
b041d09a-49c1-4630-9e56-182e2a2c3fdb;Kabel-TV
b041d09a-49c1-4630-9e56-182e2a2c3fdb;Aussicht
b041d09a-49c1-4630-9e56-182e2a2c3fdb;Garage
b041d09a-49c1-4630-9e56-182e2a2c3fdb;Lift
b041d09a-49c1-4630-9e56-182e2a2c3fdb;Altbau
f8650dc8-bac0-4146-bb8b-67a05e59882a;Haustiere erlaubt
f8650dc8-bac0-4146-bb8b-67a05e59882a;Kabel-TV
f8650dc8-bac0-4146-bb8b-67a05e59882a;Aussicht
f8650dc8-bac0-4146-bb8b-67a05e59882a;Garage
f8650dc8-bac0-4146-bb8b-67a05e59882a;Neubau
180c77a9-3d92-4268-a873-0a27d7dcee17;Balkon / Terrasse
180c77a9-3d92-4268-a873-0a27d7dcee17;Aussicht
180c77a9-3d92-4268-a873-0a27d7dcee17;Lift
2d36b0d7-9793-4106-8e00-29d0cb3eff97;Balkon / Terrasse
2d36b0d7-9793-4106-8e00-29d0cb3eff97;Lift
cec3033a-46b0-42df-a225-7b04dd978d67;Balkon / Terrasse
cec3033a-46b0-42df-a225-7b04dd978d67;Cheminée
cec3033a-46b0-42df-a225-7b04dd978d67;Lift
60515d20-1c77-445b-8dcd-19ceee0a8bee;Aussicht
22b5ae74-1eec-4b4f-a737-8b17f4ec3daa;Haustiere erlaubt
22b5ae74-1eec-4b4f-a737-8b17f4ec3daa;Balkon / Terrasse
22b5ae74-1eec-4b4f-a737-8b17f4ec3daa;Aussicht
22b5ae74-1eec-4b4f-a737-8b17f4ec3daa;Rollstuhlgängig
d439a0c0-af65-484e-89c5-c759ddeaafa6;Haustiere erlaubt
d439a0c0-af65-484e-89c5-c759ddeaafa6;Kabel-TV
d439a0c0-af65-484e-89c5-c759ddeaafa6;Lift
1fc9cca4-dcde-4fde-ad7d-752f5809245d;Haustiere erlaubt
1fc9cca4-dcde-4fde-ad7d-752f5809245d;Kabel-TV
203ed786-42b6-44c7-b0e2-a6a4f3bebc2e;Haustiere erlaubt
203ed786-42b6-44c7-b0e2-a6a4f3bebc2e;Kinderfreundlich
203ed786-42b6-44c7-b0e2-a6a4f3bebc2e;Parkplatz
203ed786-42b6-44c7-b0e2-a6a4f3bebc2e;Garage
203ed786-42b6-44c7-b0e2-a6a4f3bebc2e;Lift
