LocationId,Street,ZIP,longitude,latitude,#supermarkets,#foodandbeverage,BFS_NUMMER,NAME,Einkommenssteuer_Kanton,Einkommenssteuer_Gemeinde,Vermögenssteuer_Kanton,Vermögenssteuer_Gemeinde
f70fda40-33fb-46e1-ae52-a1ce1876a3ec,Giesshübelstrasse 86,8045.0,8.5183427,47.3590534,4,24,261,ZÃ¼rich,99.0,119.0,99.0,119.0
3a8514ca-b869-4061-943a-e722fce257bd,"Usterstrasse 94, 8620 Wetzikon",8620.0,8.789523599999999,47.3289763,2,0,121,Wetzikon (ZH),99.0,119.0,99.0,119.0
622c19cf-2ee0-44e5-afbf-ae974d9ad232,Chränzlerstrasse 15,8302.0,8.579787099999999,47.4645304,0,0,62,Kloten,99.0,103.0,99.0,103.0
5723cf9b-1cc7-45d7-95ed-b1c3b0f28800,Zwickystrasse 9,8304.0,8.6015468,47.4044411,3,6,69,Wallisellen,99.0,95.0,99.0,95.0
70eb1fe6-850a-4268-9020-210cca511a4e,Schärenmoostrasse 80,8052.0,8.5578217,47.4183471,3,21,261,ZÃ¼rich,99.0,119.0,99.0,119.0
6a468026-b42e-4fb9-b827-ad6f1db2862b,Rietstrasse 16,8703.0,8.5944716,47.3061742,3,6,151,Erlenbach (ZH),99.0,79.0,99.0,79.0
f316f3e1-cdd9-4483-9de7-7698359bc23e,Usterstrasse 127,8620.0,8.7844521,47.3291721,2,2,121,Wetzikon (ZH),99.0,119.0,99.0,119.0
3dec794a-99da-4038-aeb7-95b0dd4a0e87,Alte Dorfstrasse 52,8704.0,8.6145053,47.2856185,1,1,152,Herrliberg,99.0,75.0,99.0,75.0
9605b4d0-fc38-42be-99d7-0cd6205fbdb5,Alte Dorfstrasse 52,8704.0,8.6145053,47.2856185,1,1,152,Herrliberg,99.0,75.0,99.0,75.0
3dc59b71-269b-4dd7-bbde-1cd8631574be,Wuhrstrasse 30,8003.0,8.5207839,47.3679624,3,37,261,ZÃ¼rich,99.0,119.0,99.0,119.0
777421cf-ce3e-42bb-a6fa-f3bb6878ae3d,Im Rad 2,8712.0,8.7351064,47.23849329999999,1,3,158,StÃ¤fa,99.0,78.0,99.0,78.0
53ae0806-4f09-4166-b613-530a7d6abfc9,Genferstr. 24,8002.0,8.5342497,47.365354,2,38,261,ZÃ¼rich,99.0,119.0,99.0,119.0
5aedb70e-3181-4c29-960d-e00e03520263,Münstergasse 5,8001.0,8.5442184,47.370924,3,168,261,ZÃ¼rich,99.0,119.0,99.0,119.0
54a17a84-c6f8-4a9a-a0a8-064b72bab97e,Pappelnstr. 16,8620.0,8.8007711,47.3287644,2,8,121,Wetzikon (ZH),99.0,119.0,99.0,119.0
f9d64030-7c51-484d-8d69-8beec334a985,Segantinistrasse 215,8049.0,8.4901494,47.407577,0,0,261,ZÃ¼rich,99.0,119.0,99.0,119.0
191ed8fe-3842-4d34-926d-58a082c5cb31,Zwickystrasse 9,8304.0,8.6015468,47.4044411,3,6,69,Wallisellen,99.0,95.0,99.0,95.0
ccea82f1-a79e-4ece-be39-35a01656fff4,Schärenmoostrasse 80,8052.0,8.5578217,47.4183471,3,21,261,ZÃ¼rich,99.0,119.0,99.0,119.0
698484f6-c69d-4102-ab46-3a27e0a7df56,Schärenmoostrasse 80,8052.0,8.5578217,47.4183471,3,21,261,ZÃ¼rich,99.0,119.0,99.0,119.0
eeaf8168-11cc-40a4-ad6e-bfb88ac47232,Rietstrasse 16,8703.0,8.5944716,47.3061742,3,6,151,Erlenbach (ZH),99.0,79.0,99.0,79.0
8a60a214-d98f-4cb2-bf34-dda19bcf5e6a,Usterstrasse 127,8620.0,8.7844521,47.3291721,2,2,121,Wetzikon (ZH),99.0,119.0,99.0,119.0
915e4a4b-5787-47c8-a279-767241f98f3b,Alte Dorfstrasse 52,8704.0,8.6145053,47.2856185,1,1,152,Herrliberg,99.0,75.0,99.0,75.0
3f6abb76-b3ed-43d9-b50b-67534d276e6b,Wuhrstrasse 30,8003.0,8.5207839,47.3679624,3,37,261,ZÃ¼rich,99.0,119.0,99.0,119.0
e1050e04-3178-4caf-a762-9d335bb28435,Im Rad 2,8712.0,8.7351064,47.23849329999999,1,3,158,StÃ¤fa,99.0,78.0,99.0,78.0
6df926ab-d45f-4b1e-875f-adb27eb76f2e,Genferstr. 24,8002.0,8.5342497,47.365354,2,38,261,ZÃ¼rich,99.0,119.0,99.0,119.0
34bad078-100b-4d6a-9fbe-7a0be546252d,Maurstrasse 2,8117.0,8.639497,47.3704532,3,6,193,FÃ¤llanden,99.0,99.0,99.0,99.0
db5e48b9-1f11-4149-8bef-40d61477181c,Münstergasse 5,8001.0,8.5442184,47.370924,3,168,261,ZÃ¼rich,99.0,119.0,99.0,119.0
cbf98df4-fba1-4589-86ac-119b80ac719e,Pappelnstr. 16,8620.0,8.8007711,47.3287644,2,8,121,Wetzikon (ZH),99.0,119.0,99.0,119.0
b4c57905-6413-4190-bb48-7fdce3d57d90,Huebwiesenstrasse 25,8954.0,8.4097309,47.4214261,3,0,244,Geroldswil,99.0,110.0,99.0,110.0
1f887e50-0712-4b41-a5a1-37eae08e8cea,Segantinistrasse 215,8049.0,8.4901494,47.407577,0,0,261,ZÃ¼rich,99.0,119.0,99.0,119.0
d64ba8a0-9cbe-48c6-9447-d5118de33e41,Goldauerstrasse 58,8006.0,8.5499977,47.3895328,1,3,261,ZÃ¼rich,99.0,119.0,99.0,119.0
8ae83ec4-1591-434b-ad74-8d53e855fe4e,Im Lee 11,8400.0,8.738919899999999,47.50347259999999,0,2,230,Winterthur,99.0,125.0,99.0,125.0
8941fea0-c9cd-4d54-9c2e-4f9846125b8c,Im Geissacker 75/77/79,8404.0,8.755539599999999,47.51494340000001,0,1,230,Winterthur,99.0,125.0,99.0,125.0
59c1c13f-770e-43a1-be5a-4b025057df5b,Schoorenstrasse 35,8802.0,8.5500188,47.31796079999999,0,1,135,Kilchberg (ZH),99.0,72.0,99.0,72.0
2d3b68d0-8477-42d6-b963-23546ad96316,Winkelstrasse 16,8703.0,8.597310799999999,47.29778779999999,0,1,151,Erlenbach (ZH),99.0,79.0,99.0,79.0
98982bf0-999d-4a60-97ba-ec0db3a09d1f,Mühlestr. 4F,8912.0,8.411192999999999,47.26361960000001,0,0,10,Obfelden,99.0,121.0,99.0,121.0
80f92446-8144-4a7b-aa29-a7d8b04cd9c0,Witikonerstrasse 15,8032.0,8.5670671,47.36412199999999,1,9,261,ZÃ¼rich,99.0,119.0,99.0,119.0
bba692d0-6395-4e89-9d98-503b601369b8,Schärenmoostrasse 80,8052.0,8.5578217,47.4183471,3,21,261,ZÃ¼rich,99.0,119.0,99.0,119.0
9504229e-71c3-408b-a463-b11192cc6ed0,Schärenmoostrasse 80,8052.0,8.5578217,47.4183471,3,21,261,ZÃ¼rich,99.0,119.0,99.0,119.0
5ae1a752-bac3-4b39-bb58-3e8573ed8ec5,Römerhof 1,8353.0,8.8671066,47.4948363,0,1,294,Elgg,99.0,115.0,99.0,115.0
b91b642b-234a-4a5f-957c-b0dfa8f2f3df,Sonnentalstrasse 17,8600.0,8.6015766,47.397338,2,14,191,DÃ¼bendorf,99.0,96.0,99.0,96.0
1fe019ff-df34-40ee-9fea-ce47a7620762,Krästelstrasse,8106.0,8.4595141,47.45502,0,2,96,Regensdorf,99.0,118.0,99.0,118.0
cd502bcc-598a-4cc9-b8a4-89e1b4b0874f,Hofackerstrasse 12,8157.0,8.4550498,47.4860011,0,10,86,Dielsdorf,99.0,105.0,99.0,105.0
a03f5f85-4108-4387-b7ec-8a574e180bf0,In der Halden 3,8909.0,8.4386273,47.2872898,0,0,2,Affoltern am Albis,99.0,124.0,99.0,124.0
8bbb6f9e-5865-4a0b-a96b-12ca0f6b14ce,Wolframplatz 1,8045.0,8.5222201,47.3622529,1,35,261,ZÃ¼rich,99.0,119.0,99.0,119.0
dc2a647f-5e9c-41f8-ab02-8af3fe52543e,Wolframplatz 1,8045.0,8.5222201,47.3622529,1,35,261,ZÃ¼rich,99.0,119.0,99.0,119.0
685c2174-951c-4cab-8b16-1baeba23d07e,Tüfwisstrasse 11,8185.0,8.5536508,47.49106099999999,1,2,72,Winkel,99.0,76.0,99.0,76.0
20d22229-46f1-4756-9fef-5a2fdecd298c,Blumenstrasse 7,8951.0,8.4146167,47.4084634,0,3,251,Weiningen (ZH),99.0,103.0,99.0,103.0
607a6e2e-bdcc-4838-bd3d-6618ecf27bc1,Industriestr. 13,8108.0,8.441409,47.444014,1,2,84,DÃ¤llikon,99.0,108.0,99.0,108.0
2da8050e-42d2-485e-b061-516e077f71ff,Münchsteig 1,8008.0,8.559596599999999,47.3562124,3,20,261,ZÃ¼rich,99.0,119.0,99.0,119.0
5599116f-4506-425f-b5fa-577376afa95e,Thalwiesenstr. 27,8302.0,8.583961,47.4594438,0,0,62,Kloten,99.0,103.0,99.0,103.0
7cfaf60f-db22-45e0-9e1e-a9ea866ffab4,Dorfstrasse 28,8904.0,8.435815100000001,47.3350123,0,0,241,Aesch (ZH),99.0,91.0,99.0,91.0
58d4c169-3fa1-4441-aac4-f18bdd15b179,Bahnhofstrasse 99i,8620.0,8.797953099999999,47.3241019,2,9,121,Wetzikon (ZH),99.0,119.0,99.0,119.0
df80279a-b3e0-46c8-b294-9ef7b23dd330,Hüeblistrasse 31,8633.0,8.796489300000001,47.2556789,1,3,112,Bubikon,99.0,118.0,99.0,118.0
b1cdc813-4d4d-434d-afe5-f138e6c7dc50,Zwickystrasse 18,8304.0,8.6008924,47.4049184,4,6,69,Wallisellen,99.0,95.0,99.0,95.0
8a185573-3e22-4e55-bd0b-b28ee34cb211,Im Feld 18,8180.0,8.539630400000002,47.51101629999999,4,4,53,BÃ¼lach,99.0,110.0,99.0,110.0
a9d2b630-8768-4fed-9bbf-20c216393eb3,Ackerstr. 33,8604.0,8.6680476,47.3871687,2,2,199,Volketswil,99.0,103.0,99.0,103.0
fbdb7237-af8e-4a55-94cc-4fe71d52e0bf,Tösstalstr. 116,8623.0,8.8222141,47.3289529,0,0,121,Wetzikon (ZH),99.0,119.0,99.0,119.0
f082399b-8a6c-4e38-914b-2859dc0e6d9d,Mooswiesenweg 3,8404.0,8.7604362,47.5121725,1,2,230,Winterthur,99.0,125.0,99.0,125.0
737e8684-5774-437c-befe-adcc1aaa6467,Im Brünneli 21,8127.0,8.6566216,47.3281729,0,0,195,Maur,99.0,85.0,99.0,85.0
2837309a-0d38-4c2a-a97d-7be83cd34bed,Rebhaldenstrasse 9,8625.0,8.7626656,47.30318339999999,4,3,115,Gossau (ZH),99.0,117.0,99.0,117.0
c41b5fa3-ad8b-40d3-8858-b800c7241487,Bodenacherstrasse 28,8121.0,8.6359622,47.3621749,1,1,193,FÃ¤llanden,99.0,99.0,99.0,99.0
ec0cb8d7-de54-4f7b-b3d4-15d6a37021f9,Im Sunneberg 3,8345.0,8.840809199999999,47.3383422,1,0,111,BÃ¤retswil,99.0,106.0,99.0,106.0
95f0f071-4378-4736-aaea-b54dac50bced,Schweizäckerstrasse 14,8955.0,8.403375,47.4237636,1,0,246,Oetwil an der Limmat,99.0,105.0,99.0,105.0
f87b187a-b9d0-4357-ba99-7f78cac2d067,Eichhölzlistrasse 14,8192.0,8.5044443,47.55569939999999,1,2,58,Glattfelden,99.0,120.0,99.0,120.0
8ddc11be-fa7c-4593-88c8-0b99f9e92dd0,Buckhauserstr. 29,8048.0,8.493659,47.3848731,6,23,261,ZÃ¼rich,99.0,119.0,99.0,119.0
5285201e-474b-4209-952b-8edef37ce87e,Pfirsichstrasse 9,8006.0,8.5375639,47.3894838,1,17,261,ZÃ¼rich,99.0,119.0,99.0,119.0
c8bd3762-f571-47b5-9373-a19781ba2133,Mühleweg 25,8105.0,8.4639627,47.4290814,4,3,96,Regensdorf,99.0,118.0,99.0,118.0
c9872264-534e-4690-a657-d3ce8b247844,Zollikerstrasse 177f,8008.0,8.5620402,47.3543189,1,11,261,ZÃ¼rich,99.0,119.0,99.0,119.0
d9f7bde9-014d-45f3-b889-72c465078b7e,Bützackerstr. 4,8304.0,8.6024888,47.4222718,1,1,69,Wallisellen,99.0,95.0,99.0,95.0
73941a1b-0d24-44ba-a7bf-6f8ed97fcabc,Hadlaubstr. 73,8006.0,8.551473699999999,47.3859647,4,7,261,ZÃ¼rich,99.0,119.0,99.0,119.0
0e219510-77f0-4eb9-932b-0f99966f0926,Grünaustrasse 10,8820.0,8.6673571,47.2319688,5,12,293,WÃ¤denswil,99.0,105.0,99.0,105.0
beb3169d-6796-4f79-82c5-f36874a659fa,Löwenstrasse 17,8133.0,8.710236799999999,47.2884718,0,0,192,Egg,99.0,101.0,99.0,101.0
d920ccb5-8422-4d83-923d-fdf0feb88743,Heerenschürlistrasse 2,8051.0,8.5914465,47.4001746,2,4,261,ZÃ¼rich,99.0,119.0,99.0,119.0
f9be7e4b-2847-4f10-91e8-9734d38dcdad,Im Walder 25,8702.0,8.5750054,47.3469777,0,3,161,Zollikon,99.0,79.0,99.0,79.0
40e51be7-5577-4483-bd52-ab28eca0cac9,Baslerstrasse 77,8048.0,8.496843,47.386193,5,22,261,ZÃ¼rich,99.0,119.0,99.0,119.0
87962ad1-59fe-4469-a5a4-d0fe92f35597,Wolframplatz 10,8045.0,8.521835099999999,47.36188809999999,2,35,261,ZÃ¼rich,99.0,119.0,99.0,119.0
5b981c97-89b9-4b12-b3c3-3d994f00da5f,Obermülistrasse 39,8320.0,8.7473966,47.3880489,1,5,172,Fehraltorf,99.0,109.0,99.0,109.0
f242bd59-b7cb-4bf4-ba0d-bb31322dcab7,Röschibachstrasse 45,8037.0,8.5252071,47.3934789,3,21,261,ZÃ¼rich,99.0,119.0,99.0,119.0
71fb8a6b-a529-4a6b-b64d-f83e02362e85,Obstgartenstrasse 13,8187.0,8.4379767,47.5551608,1,2,102,Weiach,99.0,90.0,99.0,90.0
caaa746a-f76a-4555-80c2-dbb3711ec65a,Hofackerstrasse 3,8908.0,8.4471577,47.2993287,1,2,5,Hedingen,99.0,100.0,99.0,100.0
2e378820-2351-4aa2-9a20-19ae0816eb54,Ankerstrasse 114,8004.0,8.5281047,47.3762579,6,151,261,ZÃ¼rich,99.0,119.0,99.0,119.0
afeed7bf-2413-4b8e-8bab-7449282fae98,Pumpwerkstrasse 7,8134.0,8.5226198,47.317798,3,5,131,Adliswil,99.0,102.0,99.0,102.0
31d38567-bd50-46fc-9dad-a50ac7574205,Frohburgweg 13,8180.0,8.5399998,47.5237568,5,8,53,BÃ¼lach,99.0,110.0,99.0,110.0
af76542c-0459-44ca-9ac7-a1b8aa1509cf,Seeblickstrasse 24,8038.0,8.5356703,47.3361633,1,4,261,ZÃ¼rich,99.0,119.0,99.0,119.0
c2c89e11-cc4d-46eb-91e1-fa6c8e9724cb,Alte Bergstrasse 2,8604.0,8.680423200000002,47.4054984,0,0,199,Volketswil,99.0,103.0,99.0,103.0
fd1b1fed-d901-42fc-9149-bafb75819172,Badenerstrasse 595,8048.0,8.4938069,47.3853163,6,25,261,ZÃ¼rich,99.0,119.0,99.0,119.0
58107a93-2b9f-47b4-8048-21563e2fb8f4,Bahnstrasse 4,8603.0,8.6614791,47.3843329,4,8,197,Schwerzenbach,99.0,101.0,99.0,101.0
413b21ba-01ca-4d78-a057-acf8cdb21f91,Untere Mühle 9,8173.0,8.473787999999999,47.512009,2,3,88,Neerach,99.0,77.0,99.0,77.0
491a574b-f8d4-4854-8e50-3fcba71a12d0,,8008.0,8.5529168,47.359081,2,35,261,ZÃ¼rich,99.0,119.0,99.0,119.0
d1a286ce-9b12-4a10-ad2b-847905b57720,Baslerstrasse 77,8048.0,8.496843,47.386193,5,22,261,ZÃ¼rich,99.0,119.0,99.0,119.0
94515066-9787-4daa-9ac2-7c8d185ee666,Giblenstrasse 57,8049.0,8.480231999999999,47.4119914,1,1,261,ZÃ¼rich,99.0,119.0,99.0,119.0
4b8ea411-19c6-4362-ae61-871e1d2a72c2,St. Georgen-Strasse 40,8400.0,8.7367089,47.5025178,2,10,230,Winterthur,99.0,125.0,99.0,125.0
16d6f23f-b60a-4bd8-8b09-25d2d86ab9f3,Fachstrasse 33,8942.0,8.5795809,47.277442,1,5,137,Oberrieden,99.0,88.0,99.0,88.0
907ee625-51ce-4631-b8d3-dffc0d54c66f,Tödistrasse 63,8002.0,8.5326983,47.3686264,2,58,261,ZÃ¼rich,99.0,119.0,99.0,119.0
a44af691-a8ca-4713-bdac-c5e2cca77ad4,Tösstalstrasse 180,8400.0,8.751754499999999,47.4884216,1,3,230,Winterthur,99.0,125.0,99.0,125.0
126f432f-a354-4dd5-a33b-6872106344ab,Schüracherstrasse 9B,8306.0,8.631179699999999,47.4219599,1,8,200,Wangen-BrÃ¼ttisellen,99.0,101.0,99.0,101.0
25034fa2-3f87-4e21-be11-ea91e9035ac9,Panoramaweg,8713.0,8.7567473,47.2391296,1,1,158,StÃ¤fa,99.0,78.0,99.0,78.0
94d56318-11ce-4e60-8988-26a5ddd99d03,Gertrudstr. 3,8953.0,8.424636099999999,47.3966658,0,2,243,Dietikon,99.0,123.0,99.0,123.0
4c806717-f0e2-4887-8c12-988982cfeefc,Leutschenbachstrasse 85,8052.0,8.557542699999999,47.4174183,3,20,261,ZÃ¼rich,99.0,119.0,99.0,119.0
8645d620-c722-4ed4-9ab2-7493b469eb29,Im Dörfli,8706.0,8.6641903,47.2637435,0,0,156,Meilen,99.0,79.0,99.0,79.0
9dc2bc4b-c023-4d45-aaa3-9aa43cb444a3,"Leepüntstrasse 18, 18",8600.0,8.6176658,47.3956853,4,16,191,DÃ¼bendorf,99.0,96.0,99.0,96.0
380f6466-86a8-4859-a3b9-220ca146dcce,Haldenstrasse 23,8134.0,8.5236844,47.3088904,2,9,131,Adliswil,99.0,102.0,99.0,102.0
34ddffb0-4bd1-46c7-a632-14142859637f,Sonnenbergstrasse 25,8488.0,8.8402285,47.44363420000001,0,0,228,Turbenthal,99.0,122.0,99.0,122.0
c87e3547-6d3f-44cd-8969-1d672c228a5e,Dorfstrasse 47,8484.0,8.7630407,47.4337896,0,1,180,Weisslingen,99.0,116.0,99.0,116.0
d4215a29-830d-448a-9f34-5441fd8f1c3b,Werkstrasse 4,8630.0,8.8511847,47.2579487,6,21,118,RÃ¼ti (ZH),99.0,119.0,99.0,119.0
44b34f8c-67a4-4111-a582-44b05270bbaa,Culmannstrasse 30,8006.0,8.5476374,47.381243,3,45,261,ZÃ¼rich,99.0,119.0,99.0,119.0
76447f0d-00da-45b8-8ae3-fbd8643344bc,In der Au 6,8604.0,8.6891783,47.3904037,1,1,199,Volketswil,99.0,103.0,99.0,103.0
c31763f1-2311-4a82-ae0c-b04476549c85,Im Lingg 2,8800.0,8.5638595,47.29184129999999,4,7,141,Thalwil,99.0,85.0,99.0,85.0
85cf110f-0090-402e-88ec-dacd4daa05c5,Albisstrasse 70,8134.0,8.5307596,47.3420232,5,13,261,ZÃ¼rich,99.0,119.0,99.0,119.0
14b3399e-0c07-46d5-bb3d-b2fc4287a5ef,Dättlikonerstr. 3b,8422.0,8.641734900000001,47.5096509,0,1,224,Pfungen,99.0,117.0,99.0,117.0
17373b96-3c83-46a9-90aa-5ef70313ddc2,Weggengasse 1,8001.0,8.5413383,47.37152010000001,5,185,261,ZÃ¼rich,99.0,119.0,99.0,119.0
94bfca7c-03d1-4662-9bb4-a54ea72dda70,Spiserstrasse 15,8047.0,8.493429899999999,47.3791164,3,16,261,ZÃ¼rich,99.0,119.0,99.0,119.0
91ed3915-f4a9-4bdf-96cb-b0f78d077dcb,Kniebrecheweg 7,8810.0,8.6113834,47.2518962,1,0,295,Horgen,99.0,90.0,99.0,90.0
3aa1297d-efb3-4b21-9edf-cd0027799584,Lehfrauenweg 23,8053.0,8.589220899999999,47.3602475,5,5,261,ZÃ¼rich,99.0,119.0,99.0,119.0
454580d4-59ac-421e-aa4e-d41059dcfac2,Lerchenhalde 1,8703.0,8.5979671,47.3079326,0,0,151,Erlenbach (ZH),99.0,79.0,99.0,79.0
c89e3a3d-6493-4a13-b0f9-0d7308d928e8,Dorfwisenstrasse 33,8165.0,8.4134326,47.49862419999999,1,3,99,SchÃ¶fflisdorf,99.0,99.0,99.0,99.0
e24b3ad8-0e86-4b2b-a200-ab87d0faea25,Schärenmoostrasse 80,8052.0,8.5578217,47.4183471,3,21,261,ZÃ¼rich,99.0,119.0,99.0,119.0
6bef59be-4a60-47fe-99a6-85ae9b84f8e7,Giesshübelstrasse 86,8045.0,8.5183427,47.3590534,4,24,261,ZÃ¼rich,99.0,119.0,99.0,119.0
cca991ae-e3ed-4dd6-8e79-1ce7a6c769dd,Wildbachstrasse 60,8008.0,8.5576691,47.3552434,3,23,261,ZÃ¼rich,99.0,119.0,99.0,119.0
bf2ea556-9c7d-4051-97d5-895138d409fe,Einsiedlerstrasse 37,8810.0,8.5850174,47.26668429999999,1,3,295,Horgen,99.0,90.0,99.0,90.0
28d6f041-deac-40ac-8efc-72dbf8525918,Neue Dorfstrasse 39,8135.0,8.5353225,47.2873561,3,1,136,Langnau am Albis,99.0,106.0,99.0,106.0
7b181d6d-ebe6-413d-8d07-63f5512a41b5,Einsiedlerstrasse 49,8810.0,8.585550999999999,47.2663012,1,3,295,Horgen,99.0,90.0,99.0,90.0
0366ed78-8ca0-4243-9933-372d2ec47e68,Schärenmoostrasse 80,8052.0,8.5578217,47.4183471,3,21,261,ZÃ¼rich,99.0,119.0,99.0,119.0
8d91923b-895c-4eff-81b7-5b5f0fbc9101,Talweg 134,8610.0,8.7316679,47.3488852,0,3,198,Uster,99.0,112.0,99.0,112.0
42c0f50a-4036-45fe-8ee8-cfeb84f1a495,Toblerstrasse 10,8044.0,8.5530917,47.38204690000001,3,9,261,ZÃ¼rich,99.0,119.0,99.0,119.0
7c5ba122-6815-459e-bed9-68c2ae181d1c,Bahnweg 8,8134.0,8.523088699999999,47.3162817,4,7,131,Adliswil,99.0,102.0,99.0,102.0
364a165f-6485-46d5-b0ee-5650e5881d87,Maurstrasse 2,8117.0,8.639497,47.3704532,3,6,193,FÃ¤llanden,99.0,99.0,99.0,99.0
b613b001-2df2-4dfc-b7d4-d31af063da23,Grundstrasse 17,8600.0,8.619382,47.4001029,4,13,191,DÃ¼bendorf,99.0,96.0,99.0,96.0
adbe61fd-a712-42c7-bbbe-5a97329931f3,Wiedingstrasse 87c,8045.0,8.5182614,47.364472,2,21,261,ZÃ¼rich,99.0,119.0,99.0,119.0
3eeea8a5-8f81-483e-8022-a0663c7d383b,Huebwiesenstrasse 25,8954.0,8.4097309,47.4214261,3,0,244,Geroldswil,99.0,110.0,99.0,110.0
45cb40e6-00c2-4678-8965-06b35dfaf53b,Talweg 134,8610.0,8.7316679,47.3488852,0,3,198,Uster,99.0,112.0,99.0,112.0
06b050ed-2739-430a-813f-1c4c04fe3d50,Toblerstrasse 10,8044.0,8.5530917,47.38204690000001,3,9,261,ZÃ¼rich,99.0,119.0,99.0,119.0
72fde84d-849a-46fe-81d6-9960f9da0442,Bahnweg 8,8134.0,8.523088699999999,47.3162817,4,7,131,Adliswil,99.0,102.0,99.0,102.0
bf2e77e1-47e7-46fc-9cce-f2afc210c71c,Wiedingstrasse 87c,8045.0,8.5182614,47.364472,2,21,261,ZÃ¼rich,99.0,119.0,99.0,119.0
c8dff248-cc40-4fd2-b39b-a8f517bbffaf,Nidelbadstrasse 15,8803.0,8.5526803,47.3115718,1,3,139,RÃ¼schlikon,99.0,75.0,99.0,75.0
8d1cefc5-ba5a-424b-b3c6-09b399a85f93,Staffelackerstr. 5,8953.0,8.391008,47.4012386,0,3,243,Dietikon,99.0,123.0,99.0,123.0
b4addc27-5118-4294-a000-c47acd656f63,Im Lee 11,8400.0,8.738919899999999,47.50347259999999,0,2,230,Winterthur,99.0,125.0,99.0,125.0
ad33dc7b-40cf-4239-85dc-6d94a0c5b90d,Grossackerstrasse 73,8041.0,8.5102127,47.3239375,1,2,261,ZÃ¼rich,99.0,119.0,99.0,119.0
98fabef3-e103-4e49-a59f-697d939af0bd,Badenerstrasse 581,8048.0,8.495422699999999,47.3847403,5,22,261,ZÃ¼rich,99.0,119.0,99.0,119.0
58696c3c-d12a-48b7-93f3-27e8ae745538,Winterthurerstrasse 295,8057.0,8.5539094,47.4029666,1,3,261,ZÃ¼rich,99.0,119.0,99.0,119.0
0dd85855-2c55-4dca-98ec-8dbf56335446,Schoorenstrasse 35,8802.0,8.5500188,47.31796079999999,0,1,135,Kilchberg (ZH),99.0,72.0,99.0,72.0
6d41e9a1-92b3-4029-939b-595b806e1d2d,Eichhöhe 1,8634.0,8.7746596,47.2487725,0,3,153,Hombrechtikon,99.0,116.0,99.0,116.0
56637883-c407-4a24-baf9-6d0a6eca7d84,Brauerstrasse 27,8004.0,8.527458,47.3774203,5,141,261,ZÃ¼rich,99.0,119.0,99.0,119.0
161af1bc-1743-4c7d-8a51-b6001a9c774d,Austrasse 52,8045.0,8.5192976,47.3642445,2,20,261,ZÃ¼rich,99.0,119.0,99.0,119.0
6c993e13-94ab-432a-9530-68d94f88aa7c,Schwamendingenstrasse 93,8050.0,8.5559239,47.4051524,0,2,261,ZÃ¼rich,99.0,119.0,99.0,119.0
c5263984-620a-42e6-a128-e887dcfcb866,Steinackerstrasse 25,8330.0,8.780953199999999,47.373062,1,0,177,PfÃ¤ffikon,99.0,110.0,99.0,110.0
a21a3c82-5644-4fc9-b7df-6cd5f904aaef,Rosenburgstr. 16,8630.0,8.8595572,47.2603604,2,3,118,RÃ¼ti (ZH),99.0,119.0,99.0,119.0
4ebb3fca-03ca-42ca-9fad-7bf759031355,Krästelstrasse,8106.0,8.4595141,47.45502,0,2,96,Regensdorf,99.0,118.0,99.0,118.0
ab69cd5c-5abd-4b57-a5f7-f59b23bb1052,Baumackerstrasse,8050.0,8.5439874,47.4089947,12,47,261,ZÃ¼rich,99.0,119.0,99.0,119.0
12ed0d19-e289-483b-9ab4-6e61ccb836c8,Kopfgasse 1,8180.0,8.541178900000002,47.5188015,5,15,53,BÃ¼lach,99.0,110.0,99.0,110.0
7f9e05da-4fad-4262-a990-86ad0d8e88e9,Bergblumenstrasse 11,8408.0,8.6944942,47.50546569999999,0,1,230,Winterthur,99.0,125.0,99.0,125.0
32d2bc60-c673-4120-836c-4b8f61c49cdc,Im Grund 21,8424.0,8.5970288,47.5079417,1,3,56,Embrach,99.0,118.0,99.0,118.0
6fc4d0c9-7f5f-4988-b50c-8f6169e32843,Rebwiesstr. 60,8702.0,8.587580299999999,47.3464402,0,0,161,Zollikon,99.0,79.0,99.0,79.0
5688197f-449a-4b2e-b42c-afb806837ab6,Wolframplatz 1,8045.0,8.5222201,47.3622529,1,35,261,ZÃ¼rich,99.0,119.0,99.0,119.0
5da46f23-fefc-4158-b2d4-80347bcbe386,Wolframplatz 1,8045.0,8.5222201,47.3622529,1,35,261,ZÃ¼rich,99.0,119.0,99.0,119.0
43837016-dcb3-45cb-8e8b-3b65385f0fb3,Wolframplatz 1,8045.0,8.5222201,47.3622529,1,35,261,ZÃ¼rich,99.0,119.0,99.0,119.0
ec305a2f-0e7e-4b70-a162-a7779c224c2b,Witikonerstr. 243 / 245,8053.0,8.581504899999999,47.35949249999999,4,3,261,ZÃ¼rich,99.0,119.0,99.0,119.0
9c0743da-037f-4ad8-b00a-46648c8dc920,Austrasse 48,8045.0,8.5198109,47.3642565,2,18,261,ZÃ¼rich,99.0,119.0,99.0,119.0
53f6d516-edf9-4cc6-8431-09c3b7066ce7,Wiedingstrasse 87b,8055.0,8.5182614,47.364472,2,21,261,ZÃ¼rich,99.0,119.0,99.0,119.0
6e2785b7-1ca8-4561-9344-6e8d2da33a83,Verenagasse 9,8302.0,8.5826602,47.45233469999999,6,14,62,Kloten,99.0,103.0,99.0,103.0
