LocationId;Street;ZIP;longitude;latitude
e4a6d132-21fa-488e-b5c6-3b1633dbe801;Rue du Nord 209;2300;NULL;NULL
ccdd1534-4c76-46bc-badd-4bb9b0bbc678;;2416;NULL;NULL
538b9096-8eb4-4e59-8afe-2ba1871860bd;Hautes-Bornes 16;2523;NULL;NULL
e662d80d-9193-4610-bc81-849b280723cb;Grand'Rue 19;2035;NULL;NULL
87ab5000-e983-4135-ae48-089db57f2409;;2012;NULL;NULL
4952485d-0fcb-4100-bda3-e662a4a3b4dc;;2400;NULL;NULL
4e5c4f89-4619-4b0f-a4ba-7ec1b2101bb8;Parc 91;2300;NULL;NULL
79b415d9-ac46-4b83-a7a2-157a5fbe26ef;;2416;NULL;NULL
a1d47e9c-ee3c-4503-bb77-efb49c29a440;;2014;NULL;NULL
86eca6fe-303c-42e0-907c-658c28a78e8d;;2014;NULL;NULL
f7842288-7d5b-4e7a-8b78-681a82927f65;;2014;NULL;NULL
d5e4cfa1-0709-420d-b80e-0b05e56f5cbe;;2014;NULL;NULL
3e4bea54-89b1-4896-8229-a3e278e5ee98;;2014;NULL;NULL
b6107e1a-a689-405d-85d4-96c077d81e3b;Miéville 125a;2314;NULL;NULL
007c78e9-f469-4321-83aa-2922fa05351a;Chemin des Etroits 12;2087;NULL;NULL
903eb948-ca01-4db2-bf43-498e9993b87e;;2525;NULL;NULL
084aac2a-c06a-4583-97e1-f56d3e872fa7;Malpierres 1;2088;NULL;NULL
4b4991aa-a0e9-4ee7-b369-1effbacd0f83;;2000;NULL;NULL
bb32057d-d6d8-4511-9345-6816584c730f;;2400;NULL;NULL
20f15430-7f1f-420f-a287-d3e6d0a42db5;Numa-Droz 41;2300;NULL;NULL
a3b1ed21-738f-4c02-9cea-3e40d251eaa0;Rue de la Paix 83;2300;NULL;NULL
c363ac4e-bcf9-400d-bce2-4134cb6e7991;Le Bourg 1;2042;NULL;NULL
74b0ac65-1a14-407e-a531-7c37483e9450;Rue de la Promenade 14-16;2300;NULL;NULL
a36f9bcf-e62b-4244-88aa-13b3b46f4b59;Rue du Nord 135;2300;NULL;NULL
e7209bc2-7710-4fff-8490-42a0a9eb8dd4;Rue des Préels 7B;2036;NULL;NULL
08ec133b-ea5f-421f-bb1e-66f6b92841f9;Rue du Petit-Berne 1;2035;NULL;NULL
7908f2a9-45b2-49ff-ba40-c9c475fdcaf6;Rue des Courtils 7;2035;NULL;NULL
5d2bac2f-6d5c-4c62-84a6-0552bb13d245;a Rue des Cadolles 4;2000;NULL;NULL
57e4532d-5158-4175-bcad-2d465bf810fa;Cortaillod;2016;NULL;NULL
4c3920e0-706b-45de-86d8-37b5b94f7828;Rue du Commerce 81;2300;NULL;NULL
49685946-ee42-429e-a8f2-8a7b438e9812;Avenue Léopold-Robert 143a;2300;NULL;NULL
fc213a27-78af-478d-9406-b30bcc243dc7;Passage Blaise-Cendrars 7;2017;NULL;NULL
4d907c1f-da4a-4fcc-b75d-d5fccd36a487;Passage Blaise-Cendrars 5;2017;NULL;NULL
2b152b26-c91b-4adb-9c32-8bff76f35edd;Rue de Biaufond 1;2300;NULL;NULL
2acdc460-e826-4762-99bc-75b09ede0150;Rue de Beau-Site 3;2300;NULL;NULL
94e1b121-d8fd-4f4d-a3e1-7fdb0c96210b;Rue Haute 2;2013;NULL;NULL
7bd6ce83-daff-4b5c-bd5e-d71e94d43353;Rue François-Jaques 4;2114;NULL;NULL
c63c96c6-4a64-42d1-a415-22ab7e3f4d68;Hôtel de ville 55;2300;NULL;NULL
c47b003a-4767-461b-ad2a-4db37e6dcd7e;Rue de l'Helvétie 6;2300;NULL;NULL
af89f676-a1d8-478a-9cd4-74cfc5de02c2;Chaillet 3C;2013;NULL;NULL
a29d764d-fc2e-4556-94d7-09c17ffa7c8a;Impasse Vulliama 30;1470;NULL;NULL
9528c751-90aa-45a8-bce6-8d18551d9df5;;1663;NULL;NULL
9da340c9-189e-4fc2-8e3c-e8429344c579;Route de Chénens;1694;NULL;NULL
96b1a46f-5631-45dd-bf30-06eaf073d994;Route de la Rochette 15;1541;NULL;NULL
edf30d27-b796-4402-8ef4-2e045dbcd9df;Bernstrasse 71;3175;NULL;NULL
5eb1ec7c-cfb3-4db8-9021-97c8dccc8ec2;Rue de la Sarine 4;1700;NULL;NULL
a39153f5-2845-4901-aa11-79fdcd8dad45;Chemin des Clos 16;1617;NULL;NULL
2a5b45b8-52a8-4466-a5d8-db14755f04c6;sentier Jules-Daler 2;1700;NULL;NULL
5d85e987-0b91-4607-a0c1-3dfab8fe702c;Bd de Pérolles 46;1700;NULL;NULL
932fdfd3-4dbf-46aa-9849-ede4d9f14bf7;Rue François-Guillimann 11;1700;NULL;NULL
1e6beaca-a91d-4333-b2a9-e2fdc311cedf;Cité des Jardins 15;1700;NULL;NULL
b2e25a5c-c987-4e95-99a9-bff7b8157eb3;Bottmingerstr. 7;4102;NULL;NULL
2a7eb73b-9868-410f-93c4-3d24fdf45892;Untereggweg 15;4147;NULL;NULL
5640eeb4-4274-4560-a399-be95658db0f7;Neuwilerstrasse 46;4104;NULL;NULL
5bc8d250-0de7-40f4-9a75-a1f3adf91459;St. Jakob-Strasse 110;4132;NULL;NULL
e1bb56a0-fd59-481d-859b-d38b9f85047b;Gerberstrasse 11;4410;NULL;NULL
09dadc58-4dcf-47a6-9126-cf4bdc8ac869;Kurzelängeweg 6;4123;NULL;NULL
f91b8777-d154-4f92-bc06-67c32538da0e;Arlesheimerstrasse 3;4153;NULL;NULL
272a390c-5af6-466a-b1a8-53fdb927f414;Chemin des Pilons 4;1630;NULL;NULL
c6497b25-ec64-45ec-83a3-8c9ab6facd2d;Chemin Martin-Martini 2;1722;NULL;NULL
d18536d8-1100-45a1-a361-88661d39e781;Ofenhausgässli 19;1794;NULL;NULL
b3d37362-8558-4aad-a012-b9b6c88f323b;La Bergerie 2;1721;NULL;NULL
5bf1becd-60a3-4b14-8d36-0942808f2785;Bündenweg 6;3286;NULL;NULL
b6c89a5b-fcd1-4849-8a33-847fff6eb106;Vers le Pont 2;1796;NULL;NULL
ed1b364a-b8c3-450c-86ad-0711ce2e307d;Impasse de la Ploetscha 9;1700;NULL;NULL
5bc29911-6828-41f8-a18e-6f04a68c2b87;Route Principale 107;1788;NULL;NULL
d6b5ae02-d189-46ed-9a39-9e47c4cb1a77;Chemin des Kybourg 10a;1700;NULL;NULL
c36a1674-a717-4a24-bce3-dd3e9f0134e5;Chemin de la Redoute 5;1752;NULL;NULL
7be563ac-031c-4516-9883-b56d8ab40f0a;Impasse Vulliama 30;1470;NULL;NULL
943a1f57-ea21-47e7-95b3-7a215295db88;Impasse Vulliama 30;1470;NULL;NULL
b86b5f20-9b2b-411e-a054-2c7408a1f4ba;Impasse Vulliama 30;1470;NULL;NULL
13a1ed2f-b1bc-435f-9931-2b8a1a4eef38;Impasse Vulliama 30;1470;NULL;NULL
5442b779-9a7c-4a05-82f1-1d670ee5260d;Route de Lentigny 12;1741;NULL;NULL
e6a45f65-abb8-406f-9ce4-475629154d26;Rue Louis-D'Affry 6;1700;NULL;NULL
1c19b574-29f4-4563-a586-d46ad7e9ad78;Route du Château 29;1782;NULL;NULL
7204fcda-1be5-4d00-8928-951c3b7e4a70;Bachweid 3;1792;NULL;NULL
c6fb6bf2-bffe-49df-be6e-d4a0307228cd;Obermattli 4;1736;NULL;NULL
cb9edd1e-8a4a-488a-933e-c23128349819;Route des Arsenaux 26;1700;NULL;NULL
6894f09e-67fc-49e8-91f4-22e288d96d4f;Jacques-Vogt 3;1700;NULL;NULL
a33f52f3-a26c-41e7-b247-e113e789cf1b;Rue Marcello 9;1700;NULL;NULL
84bc196b-9d11-4f20-9342-1cee29bd2c35;Rue Aloys-Mooser 3;1700;NULL;NULL
e587a6fc-409b-40ea-abac-8d7485e7b176;Scheuerackerweg 3;3210;NULL;NULL
c34e75f8-0c36-42e3-8596-ba844c7823c9;Rue de l'Europe 66;1630;NULL;NULL
8c8b04f1-589d-4bc3-b6aa-d3bee6eed0e4;Schützenmatt 19;3280;NULL;NULL
43583ff2-a6af-4062-9f39-f8c09156377d;route du Comptoir 7;1700;NULL;NULL
fa0c3492-829a-416d-b294-de78b2f6298d;Route de Riaz 85;1630;NULL;NULL
59035249-1b85-49f0-9ea2-316f58a85aef;Route de Riaz 85;1630;NULL;NULL
58428a09-d472-4aaf-aa65-a5eb48f24acb;Allmendstrasse 6a;3210;NULL;NULL
205b2501-61a0-4af6-9146-49e1b2d8fbf1;Allmendstrasse 8a;3210;NULL;NULL
cbf5b93f-823c-4e7b-bff2-9ddb6d7fe36f;Jacques-Vogt 1;1700;NULL;NULL
ce20b3e9-9385-4b52-a355-553938df5675;Route de Beaumont 18;1700;NULL;NULL
e23596cf-72d6-4d31-b7e4-54e900981c83;Route de Beaumont 22;1700;NULL;NULL
26e48b81-7fbd-4569-bbe6-e7e54dc4d51d;Engelhardstrasse 31;3280;NULL;NULL
cfaf0cc1-0dc3-4bc3-9d49-5659745be37c;Boulevard de Pérolles 20;1700;NULL;NULL
303d6afb-43b2-4e19-aaa3-581fcd598b3b;Boulevard de Pérolles 32;1700;NULL;NULL
c698d0d1-96f0-4af0-956a-4179e392cbe2;Route de la Glâne 120;1752;NULL;NULL
107c7125-ef87-4245-bc35-ebc0f310c2ed;Cité de la Rosière 1;1470;NULL;NULL
050386ef-6fd2-4a8f-9a23-2ae0fe6b1ee7;Engelhardstrasse 64;3280;NULL;NULL
658199da-62fe-4435-a9e2-846a9a236a3d;Rue Jacques-Vogt 2;1700;NULL;NULL
7afdf85f-d5bc-4e92-b7a1-67257b51ba31;Rte de Villars 1;1700;NULL;NULL
1f696198-4256-422a-b307-7e1f4dc96d63;Oelegasse 60;3210;NULL;NULL
19b8b8ec-c657-40ad-80d3-bb5b19163f65;Place de l'Hôtel de Ville 1;1700;NULL;NULL
961ceadd-448c-4f13-9aba-f87209059650;Place de l'Hôtel de Ville 1;1700;NULL;NULL
6f2509b1-535b-4e66-8cac-edffcb2924e8;Route du Château 33;1782;NULL;NULL
58249260-d152-4409-94f5-e22a7ebcdd59;chemin de Beaulieu 5;1752;NULL;NULL
1c68ae6f-7392-41f8-b011-b849adfea3e1;Promenade de Brenleire 11;1740;NULL;NULL
8fcdf271-d45b-4bbc-9227-b3e35791e3a8;Route de Jubindus 5;1762;NULL;NULL
bd9cb246-08b2-4561-9646-44117df9af07;Chemain du Verneiron 15;1726;NULL;NULL
4b878efb-a131-45dd-b0ad-5506fc96a165;Route de Plancy l'Abbaye 25;1746;NULL;NULL
15bd6248-cdea-4a0f-8d59-279cd32b0480;Avenue de la Gare 3;1680;NULL;NULL
1251d264-a14b-46ee-bdc2-4d8df3ad1240;Place de l'ancienne Papeterie 2;1723;NULL;NULL
588cf817-5122-459e-b055-c6934dec0c81;Alfons-Aeby-Strasse 41;3186;NULL;NULL
b0a3e866-0335-4ed8-918c-fecbdfc3e602;Route de l'Aurore 2C;1700;NULL;NULL
05e06af5-fe19-4739-9147-1d9539ffebdb;Allée Louis Daguerre 2;1723;NULL;NULL
e789290a-ca29-4b7d-93c8-bb45722f5b62;Route de Beaumont 5;1700;NULL;NULL
0a7ca7df-e76f-41bf-8b00-7df57126dedb;ch. des Mampes 11;1752;NULL;NULL
aa94133d-e7b6-4b4a-a5bf-cc6103c23cfc;Schützenmatt 23;3280;NULL;NULL
6407944f-472f-4293-b008-5db568dceaa9;Schützenmatt 33;3280;NULL;NULL
a1ae0bde-6880-4ca2-9740-ee557229ab76;Allée Paul Cantonneau 5;1762;NULL;NULL
45752a4f-8ca3-404b-acb5-f50a3ca214d5;Kreuzgasse 1;3280;NULL;NULL
388b98e9-85ae-4f57-997e-c71d3a20c436;Boulevard de Pérolles 83;1700;NULL;NULL
d9164127-d41a-4506-8ccb-61982c2375e8;Chemin de Folliéran 33;1630;NULL;NULL
5902aa81-ef3f-40ab-be0e-9cff3afedc23;Rue de la Grand-Fontaine 10;1700;NULL;NULL
8e0a58fd-ca34-4998-aab3-9450d84d3dca;Chemin de la Fontaine 10;1752;NULL;NULL
9a786d8a-562f-4fe6-bfd0-b5584dff7ada;Route du Pré de la Grange 28;1680;NULL;NULL
3fd0e2da-34de-4d68-83bb-28915b6c8bcc;Rue de l'Hôtel de Ville 12;1470;NULL;NULL
3db6469e-4288-4a7f-9b22-48ca4b09f139;Route de Montena 15;1728;NULL;NULL
4c05e1c8-6577-42c3-b549-5e157752d5c2;Rue Aloys-Mooser 1;1700;NULL;NULL
d74d63ea-6a5a-45db-a679-8fafaf4bf5ad;Route des Arsenaux 10,Entrée C;1700;NULL;NULL
9178ec4f-4942-4a7d-a248-273dfd5c6785;Avenue du Midi 17;1700;NULL;NULL
95d04632-6555-4eba-b5c2-38130f8cb7b6;Avenue de la Gare 11;1680;NULL;NULL
8673a26a-a710-47c8-a860-9780561c23cd;Route des Arsenaux 8, Entrée B;1700;NULL;NULL
67800c43-a99e-456d-a7ba-522712305bff;Route de Rossens 5;1726;NULL;NULL
148a132d-bef6-425c-84eb-53f127bdd355;Rue Pierre-de-Savoie 7;1680;NULL;NULL
e95c67e8-fb8c-498c-9479-cad939b0c70c;Route du Guelbe 54;1694;NULL;NULL
8b49cc99-cfa6-4013-9022-8b2ac002e631;Baletschied 24;1734;NULL;NULL
d9acb257-5020-40f2-bcf5-6d4257d6dd68;Rue des Frères Lumières 8;1723;NULL;NULL
4c552184-2ec0-4111-b71b-02bf4be74cc0;Rue des Frères Lumières 8;1723;NULL;NULL
c9db8c27-4269-44e3-b083-4749b80073ec;La Charrue 10;1721;NULL;NULL
598feb43-3dba-499e-bc20-790faf4285ba;Montessalet 6;3280;NULL;NULL
c39f64e0-bfde-4224-806c-3cf7d9262000;Rte de Domdidier 8;1566;NULL;NULL
f65ca5a7-bf3e-429a-a05a-ad95d9e3cd59;Rue Marcello 3;1700;NULL;NULL
f0fccff9-6946-4a8a-9fdf-1cf598824ffb;Rue du Pont-Suspendu 8;1700;NULL;NULL
5a4c3bb4-d9d8-44dd-b3dc-2a7987384b8c;Ch. de Monséjour 19;1700;NULL;NULL
2efd8d5a-0634-4f17-8015-a81f155c06dd;Route de Riaz 99;1630;NULL;NULL
ffe5d344-6fe1-459f-b0a1-8b1384aa1f33;Route des Etreys 18;1786;NULL;NULL
fb86b927-7a3a-43e0-8fd9-b55fdfc88fd6;rte Joseph-Chaley 27;1700;NULL;NULL
afd83c89-933b-49c1-9a8b-5a296bb158c5;Rue François-Guillimann 13;1700;NULL;NULL
668f0152-0833-42b0-ac65-bb669a7328c8;Im Egge 20;1792;NULL;NULL
a2f87b0c-978b-4b0e-84b0-a37ae5da9904;Villars-Vert 35;1752;NULL;NULL
dc521ba7-eecc-400f-9b66-7f7b437c0c37;Promenade des Vanils 11;1740;NULL;NULL
623df79e-f82a-42c1-8d15-cd30b07d4633;Agriswilstrasse 31;3216;NULL;NULL
174b5224-7327-497f-a254-5a5803a80c26;Amselweg 8;3186;NULL;NULL
45a09e23-e407-4f9f-9fae-11491938b094;Av. Général-Guisan 36;1700;NULL;NULL
9cbba373-11a4-459f-8c24-4ac2ce5e9154;Av. Général-Guisan 36;1700;NULL;NULL
9b5ffab1-541f-4bbb-a2df-49f64655638a;Grubenweg 20;3280;NULL;NULL
8feb474c-391e-4b0d-ba7e-9e2ff5efb0e3;Allée des Sources 6;1763;NULL;NULL
ab4de9eb-2d9e-4343-a2d9-cef4bb9f94d7;Place du Tilleul 6;1544;NULL;NULL
54afbfc5-68a2-4d02-a797-ebc82d70245d;rte de Bertigny 18;1700;NULL;NULL
8134b42b-1679-49f3-ae11-141ccccfd446;Route de Russy 10;1563;NULL;NULL
f1c81755-104e-4ef2-8e61-684dd2f3ab63;Route de Russy 10;1563;NULL;NULL
23c35c89-e328-4e85-b5cc-a14a028f9b7b;Route de Lentigny 12;1741;NULL;NULL
3c3905bd-7281-4ee6-a5a3-696163dd499b;Rue Aloys-Mooser 3;1700;NULL;NULL
faa700aa-3824-44b7-83d3-8d8a6cdd386e;Impasse de la Plötscha 2;1700;NULL;NULL
22930ed2-65d3-4e42-97ab-79c9546dcf60;Route du Loup 40;1663;NULL;NULL
3b1c18b7-c894-4a93-b16b-8a2440667aac;Route du Loup 40;1663;NULL;NULL
0904a864-6e45-4aab-98cb-e9a5ffde4ea8;Schwarzseestrasse 212;1716;NULL;NULL
447f1e84-d7a4-4b29-b51e-ca12a3846181;Rue d' Or 13;1700;NULL;NULL
58d1016d-3307-4cea-9a18-84fabcf03147;Impasse des Alpes 6;1786;NULL;NULL
af79039c-82d3-4974-8deb-416a7e5abb8d;rte Henri-Dunant 7;1700;NULL;NULL
1ac2342d-8f95-422e-8c25-3105e355821a;Route du Vieux-Chêne 17;1690;NULL;NULL
59e3a782-0c59-4a66-9406-319d4733f555;Chemin du Plentcho 11;1724;NULL;NULL
3b059c31-f87b-4e08-b6a0-03730f80b7f0;Rte Fin de la Croix 12;1762;NULL;NULL
c16e2cf2-08bb-4c47-831a-ac996513031b;Rue Saint-Michel 9;1700;NULL;NULL
33b2084e-1214-4dfc-b631-9e0ac79601d8;Route du Jura 37;1700;NULL;NULL
4ff25733-68a5-49bd-8794-2234d9730521;Route de Villars-Vert 32;1752;NULL;NULL
57c308fb-dfad-4330-a875-1a4fcfd5f4fa;Rte Fin de la Croix 12;1762;NULL;NULL
5df08a79-0174-4e08-8f1c-0e324e7d42f3;Rue Pierre-de-Savoie 7;1680;NULL;NULL
ba8d7fbb-3fb3-44de-bcdc-882beba62c55;Bernstrasse 11;3175;NULL;NULL
b7145bd7-ac85-4dc2-b7f6-c3f41c3fbdc2;Rue de la Neuveville 18;1700;NULL;NULL
d8264976-305f-43d2-a25d-16cc873342bd;Route de Bulle 11;1630;NULL;NULL
20c06c3c-ffdb-4a1a-af28-8b8ba00f706a;Industriestrasse 12;3175;NULL;NULL
ba82762a-7192-47e9-8485-9ae1bc532015;Impasse de la Plötscha 6;1700;NULL;NULL
f64f1df8-3e54-4c7d-8f1b-57c4ba8e2c76;Rue de la Carrière 20;1700;NULL;NULL
8ddcac68-0d53-4570-84f7-a2e60745254b;Chemin du Tsalé 15;1619;NULL;NULL
dbd29bd4-5f8f-4a36-aeee-ca98d4c1240c;Finkenweg 8;3186;NULL;NULL
bf8edd19-132f-4e01-a297-cb833f86e7d6;Finkenweg 6;3186;NULL;NULL
900dc75e-7fbb-416f-b598-007807285d5b;Rte de Chantemerle 50;1763;NULL;NULL
ee220848-b26e-4976-b0f6-444e4c37b5fd;Rue Marcello 4;1700;NULL;NULL
e9ce99a3-21f5-4f70-bf05-5476ff59cefd;Chemin des Clos;1615;NULL;NULL
cce92866-33e3-4fea-aafa-b9d14941f387;Route de la Rosaire;1625;NULL;NULL
14acf8d4-9210-47b1-baf7-d85726bd92ce;Rue de l'Ancienne Papeterie 106;1723;NULL;NULL
b53e1a59-c376-4b97-8583-8a06340bf965;Route de l'Ancienne Papeterie;1723;NULL;NULL
e1749ef4-5c6c-4e6a-b03b-af0ac54d2298;Rte de Bertigny 11;1700;NULL;NULL
7a7ec4c2-9108-473b-857d-9a8c89fda1fb;Oberdorf 35;1712;NULL;NULL
24a1e1d0-a928-4b53-8203-3a7c1c513500;Rue de la Berra 72;1630;NULL;NULL
9d5ca634-6c96-43c2-b74a-a961c24e08b2;Rue Saint-Pierre 18A;1700;NULL;NULL
5e2dafa2-5bb0-4519-b07d-77faf6250a9a;Rue Joseph-Reichlen 4;1700;NULL;NULL
17098d44-80c2-4eca-af68-1a6347a315f8;Rue Auguste-Majeux 78;1630;NULL;NULL
029ce2dd-0cec-4c78-81a8-0e2e42ac0971;Grand-Rue 61;1630;NULL;NULL
652690ae-2ec8-46f1-8045-36ae4090427c;La Holéna 32;1634;NULL;NULL
8b3303c6-7af0-4877-856b-680fabfc03d5;Vy d'Avenches 83;1564;NULL;NULL
e648d8d0-171b-4334-b7eb-d3c97a0ef6ca;Hauptgasse 37;3280;NULL;NULL
546bae13-60f3-4bbb-8f9e-a27860d11108;Rue des Platanes 70;1752;NULL;NULL
ee6b4222-ca33-4dc5-8ce1-d51de8ae3649;Rue des Platanes 70;1752;NULL;NULL
cbdd6ea1-895b-4e46-ac89-1fb6274894e7;Avenue Jean-Marie-Musy 24;1700;NULL;NULL
ed61df40-78f3-4868-8443-3f8f50dc1759;Unterwerk 3;3210;NULL;NULL
8649eb8e-d9c7-4d99-bd01-b0b6aa0ec563;Doktorgässli 29;3212;NULL;NULL
222dccdd-fb22-48fe-affd-5d9ed4ff2452;Doktorgässli 29;3212;NULL;NULL
9b9f20d1-b978-402a-9299-01e3af9fab25;Chemin de Jolimont 12;1700;NULL;NULL
aea3435c-682f-4dc4-aa1b-8a0e4d76fabc;Les Saules 10;1721;NULL;NULL
4130d63e-a0e3-4116-a19c-4a866948d524;Route de Lossy 39;1782;NULL;NULL
fb9db343-6144-46db-807a-bf2e75d96106;Rte. du Verdel 25;1630;NULL;NULL
a3b48da7-1964-485c-9a6e-ff62081b29e0;Route de Bussy 19;1482;NULL;NULL
f0da5af8-e0fa-4567-9f94-d24279c1be72;Route de Bussy 19;1482;NULL;NULL
21948e74-99c1-4d87-b99d-743ad80bce48;Oberlandstrasse 7;1734;NULL;NULL
e8e42b4f-0943-424e-8f37-d8e6f2cc039b;Avenue de Beauregard 36;1700;NULL;NULL
6847ae16-6f46-4790-8afa-83c9751d8d08;Finkenweg 8;3186;NULL;NULL
11cc6152-9165-4d3e-b3f3-3d1e7661d5d4;Rte du Pafuet 112;1724;NULL;NULL
0a4466aa-2b5b-4ace-b0ac-9615f4cb355f;Weiermattweg 1;3186;NULL;NULL
12742c8f-cd35-4951-b1ac-dc157046c01f;Avenue de la Gare 24;1630;NULL;NULL
d894d936-1420-490a-a4ef-decded87248a;Amselweg 6;3186;NULL;NULL
ed8ca9f3-aca0-4f69-8e1a-406d5c1e7b13;Rue de Locarno 8;1700;NULL;NULL
1a91c58f-95c0-4d77-81a8-065f1f1586bd;Ch. des Mampes 13;1752;NULL;NULL
f87793bd-6b31-4216-b952-97761e5bab5b;Route de Villars 23;1700;NULL;NULL
2a523f88-1b91-4afc-a46e-02f9ffa52376;;1752;NULL;NULL
c563443e-6ba5-4fec-927a-049436c3a605;Pré de la Grange 22;1680;NULL;NULL
7d4418ba-7061-4116-8167-a4d392cf3fbc;Längmatt 13;3280;NULL;NULL
f4e97849-1d19-4993-ae98-61be5cb2e139;Rue Georges-Jordil 1;1700;NULL;NULL
0aebaccb-2dbf-4731-b0d6-d8aa81a21102;Rue des Frères-Lumière 6;1723;NULL;NULL
9b8170db-4399-4981-8d12-33b76b4b6689;Route des Pralettes 17;1723;NULL;NULL
411bfeaf-cd0b-4eda-8cb5-2adf359c9f69;Bernstrasse 66;3175;NULL;NULL
ac1959c4-0d61-4451-a772-5b3cf752ab88;Ruelle de la Forge 9;1742;NULL;NULL
a984b855-5508-4c91-ac9f-c52ad84982b7;Impasse de la Plötscha 2;1700;NULL;NULL
d1b15c0b-24dc-49f7-ab1e-0d8483e06b45;Route des Arsenaux 22;1700;NULL;NULL
61587753-1146-4be6-b732-895e6927501d;Schwarzseestrasse 212;1716;NULL;NULL
d9213fe4-816b-441f-8881-37d13d89ac47;Avenue de Beauregard 10;1700;NULL;NULL
7c776143-33ba-4044-9263-9f9d8bbb403b;Impasse du Castel 24;1700;NULL;NULL
eb69206c-a88e-4fd1-91d6-6d3c5b491e6f;Impasse du Castel 18;1700;NULL;NULL
97ef386b-0f54-45f5-9a64-70ba1780156d;Champs-Montant 16;1483;NULL;NULL
036df641-ddc8-4ba4-b55a-6d459cb1dc03;Vy d'Avenches 83;1564;NULL;NULL
39ab9499-3b85-4b08-8903-c9c66bd3b7bc;Route de Russy 13;1563;NULL;NULL
3b3df789-fbed-4334-8778-2a9df33f52bf;Schwandholzstrasse 30;1717;NULL;NULL
6e13ad96-845d-4c15-a6dc-805c2fd17835;Route de Russy 7;1563;NULL;NULL
8182079a-b5e0-441e-ad21-d7cd37b805fb;Avenue du Midi 17;1700;NULL;NULL
1134a34c-184b-41be-ad53-6a9f01f1b4c1;Chemin des Epinettes 41;1723;NULL;NULL
bcd1c63d-c0cb-48ee-9109-019eadcd3162;Maggenbergmatte 3;1712;NULL;NULL
12b83b66-89ab-4fd5-b8c7-dcee3b37cf76;Rue de Lausanne 19;1700;NULL;NULL
fdce4d19-fc20-4bdc-b349-6c92eb01d9aa;En Chantemerle;1733;NULL;NULL
c3cf00e9-0884-4cdd-9deb-62163bbc542b;Impasse de la Gravonna;1784;NULL;NULL
de528ebc-bcfe-4a66-80cf-5ad6ddb3cb6c;Route de la Gruyère;1700;NULL;NULL
22bce001-18fb-4775-baaf-aab817cb049b;Rue de la Neuveville;1700;NULL;NULL
5ba31ce7-7db9-4791-a085-b53ea69480d9;Route de Morlens;1674;NULL;NULL
1a1f4759-7ab3-4b8a-9b6c-9f269e387194;En Bouley;1680;NULL;NULL
52ab433f-dbad-4877-9dcd-71a79934aaca;En Bouley;1680;NULL;NULL
5be307d3-e46a-457c-8ac0-2a1f9f68ae93;Chemin de Bonlieu 18;1700;NULL;NULL
08328871-7e64-47b0-a10d-3ee7a9334b30;Route des Arsenaux 8, Entrée B;1700;NULL;NULL
84128ed1-7b75-4ac9-a404-6f63a8149e2b;Route du Confin 18;1723;NULL;NULL
df1da8e0-7b73-401f-9e2f-08510a176689;rte Joseph-Chaley 39;1700;NULL;NULL
2fad2085-fd62-4bb5-aaef-be6863370556;Route de Champriond 6;1700;NULL;NULL
156a07bf-2144-41a3-81f5-44fce5b9eb28;rte Henri-Dunant 5;1700;NULL;NULL
ed0629bb-313e-4e31-927c-0aea65da0c55;Route de Champriond 6;1700;NULL;NULL
b68cde97-c3bb-43be-836e-9269413ce151;Route de la Glâne 161a;1752;NULL;NULL
fdf4a06a-fae9-4a59-a3b5-41085ed45edf;Route de Beaumont 7;1700;NULL;NULL
7a2a8dc3-c9fd-41c8-b772-bfd65c26264e;Route du Châtelet 8;1700;NULL;NULL
e7a7063f-2d66-483e-810b-6106c43d21ec;Impasse de Vulliama;1489;NULL;NULL
69fac7a9-2e7a-4e8b-a1cd-3deccb51d6f3;Impasse de Vulliama;1489;NULL;NULL
8c84040f-e055-4c15-bed4-c503b5f99691;Route de Planchamp 9;1669;NULL;NULL
604382eb-0f7f-4629-965f-10f4a31a672d;Route de Bussy 2;1541;NULL;NULL
41691152-b079-441e-9d3c-b3d0d0342210;Rue François-Guillimann 13;1700;NULL;NULL
ff8fb2c6-840e-41ca-a54b-6ce7c05085fb;Ruelle du Lycée 4;1700;NULL;NULL
697a2b28-1721-44e7-a591-2412b944f3d0;Route de Beaumont 7;1700;NULL;NULL
75211949-2bf7-4ae1-b843-07e1041899c8;Route du Château d Affry 10;1762;NULL;NULL
5d692ed6-17bb-4791-956a-f9120010cd36;Ch. de la Colline 37;1635;NULL;NULL
d9247ca6-8586-4d03-a86b-eeccdeba20bf;Route de Beaumont 7;1700;NULL;NULL
754a2393-8560-4077-a80c-9b3fb5f866b6;Route Principale 93;1791;NULL;NULL
1d37612a-9035-43f9-b688-9d368ee6c879;Ringstrasse;8903;NULL;NULL
250dde79-7aac-4f3e-b051-f6a159b8eae4;Im Russer 3M;8708;NULL;NULL
b705e504-4ab8-49ca-abf1-b71a74f23309;Schützenstrasse 11;8953;NULL;NULL
befcd06d-89ce-402d-a5af-7f4c72154693;Allmannstrasse 55, 8052 Zürich;8052;NULL;NULL
5d8d37b5-79f3-4bf9-b443-c31354e0596b;Allmannstrasse 55, 8052 Zürich;8052;NULL;NULL
6b8ae5fa-4c16-456d-a21b-332d5ca69d19;Einsiedlerstrasse 43;8810;NULL;NULL
0d4d4690-4092-40e2-86bf-87928d8f9ef1;Lyrenweg;8047;NULL;NULL
